MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.5078,21.2,8.501,2.3745,403,2.2871,39.2691,-122.6916,1.9495
1.937,15.8,8.8184,2.02,340,3.6429,33.147,-117.6599,0.8856
1.775,2.6,7.5767,1.4713,898,2.4835,34.9831,-122.7664,0.6791
6.6323,44.1,7.903,1.4375,561,2.6642,41.2816,-116.5726,2.6952
3.7961,2.6,5.6059,1.3219,1374,2.2555,35.8839,-121.6099,1.8524
3.1341,39.2,2.0,0.8,902,4.1658,34.012,-120.0685,1.5638
4.5046,20.5,5.5558,1.2385,1858,3.8685,33.4346,-120.6441,2.2414
7.2208,31.5,6.7431,1.6639,458,2.5159,38.3811,-120.6389,3.2422
4.9939,13.6,5.2295,0.9894,1562,3.6841,37.8023,-116.9301,2.2053
3.0234,8.9,5.1383,1.0437,3387,2.7548,38.6535,-114.0234,1.2086
9.3537,28.2,3.5718,0.829,694,2.6625,41.6013,-118.963,3.8458
11.5595,36.5,3.4965,0.8,992,2.9503,33.0711,-120.2891,5.0
6.0299,11.0,9.1763,2.194,316,3.6432,34.3779,-121.4162,2.833
8.0381,23.3,9.2487,2.0356,1360,2.1078,34.7213,-117.943,3.6357
9.4421,23.7,5.4947,1.0279,1641,3.5024,36.5573,-119.7626,3.4612
8.8292,12.0,6.063,1.5545,448,5.4978,33.6498,-116.3852,3.5219
6.4783,29.8,3.5383,0.8575,1063,3.1831,36.3938,-118.1298,2.6454
6.4174,8.4,6.7851,1.2872,832,3.0357,40.2538,-120.1748,3.3412
6.1214,27.0,9.0193,2.0388,909,2.9158,34.0547,-114.4934,2.6328
2.3201,6.8,2.4415,0.8,1274,3.4782,41.2075,-124.3817,1.5307
6.8239,25.8,6.4278,1.7982,1007,1.3896,41.1569,-117.2604,3.314
1.9868,16.9,6.578,1.5164,595,4.7011,37.3734,-120.1867,1.659
2.7822,24.1,6.5552,1.4563,1295,3.9812,40.6715,-123.223,1.7693
9.7976,23.1,8.7856,2.0372,1619,2.3555,39.2593,-123.5267,4.9918
7.4197,47.3,9.572,2.3606,427,3.0315,35.889,-117.6822,3.0347
10.9401,26.0,5.033,1.1875,664,2.4427,37.8366,-122.9484,5.0
3.8076,42.7,6.8463,1.4308,162,3.2992,33.6079,-115.5112,1.5262
2.2449,12.5,5.6685,1.0731,1061,3.0614,37.2097,-121.2353,1.8029
3.8796,19.0,4.2358,0.8826,1770,3.2286,40.3848,-120.8896,1.3314
4.7646,4.8,6.0416,1.2607,541,1.9717,38.0598,-117.5687,2.0321
4.6992,22.5,6.843,1.3329,740,2.5185,36.1293,-122.1883,2.7841
8.8481,35.1,5.9339,1.5492,558,4.1461,38.8038,-124.4261,4.3808
3.6083,43.7,3.7376,0.9111,489,2.4662,41.7801,-119.8188,1.4588
5.5357,29.9,4.5729,1.2698,801,1.0,33.1411,-118.9573,1.958
2.4764,33.6,4.5882,1.0926,355,2.8494,35.6385,-119.8181,1.0496
5.872,10.0,3.8151,0.8,551,5.4115,33.9814,-119.6911,2.6145
4.4901,2.9,6.1271,1.4733,323,3.8489,41.591,-117.5097,1.9155
2.858,41.4,6.3362,1.2139,1066,2.4159,37.6861,-115.6203,0.8866
3.8904,9.5,7.459,2.0316,805,2.9494,33.7319,-120.6622,2.2697
4.0128,5.6,3.7848,0.8564,471,3.6799,38.3156,-116.204,1.37
3.8111,48.8,4.345,1.0338,685,1.2437,37.254,-123.8418,1.9077
12.9721,50.1,8.6091,2.2057,557,2.1439,33.0635,-119.4573,5.0
4.2246,32.4,5.171,1.2181,1661,3.3983,40.7129,-120.5504,2.3533
3.8716,20.3,5.5603,1.1578,467,4.5945,39.2374,-119.6076,1.2901
1.2732,43.5,5.1498,1.1493,1105,2.5607,32.5498,-123.5395,0.5
2.6208,11.4,7.7661,1.4967,378,4.567,41.6169,-123.0423,1.1209
3.8273,22.9,7.8436,1.4772,1276,2.2457,34.013,-121.4185,1.9977
2.9698,19.2,7.7264,1.7309,1525,1.0,32.5025,-121.6279,1.689
10.2679,47.5,5.5531,1.0164,1584,3.7438,36.5591,-120.4565,5.0
4.0594,47.9,3.7551,1.0305,2158,3.5404,33.8374,-119.6988,1.3719
9.7091,34.2,9.3504,2.3072,840,3.7362,37.9164,-122.1777,4.9371
4.6507,6.6,7.2126,1.6644,1791,3.6971,35.4586,-117.9982,1.7533
4.5829,25.6,4.5867,0.9831,2439,3.1918,34.2592,-120.5539,2.6391
4.2492,13.5,8.3476,1.8179,271,2.7412,41.8608,-123.8686,2.6945
4.4919,46.1,4.4288,0.9553,411,2.7793,35.6609,-121.9412,1.768
12.5695,8.1,8.3214,1.5723,201,2.5396,36.44,-118.6185,5.0
1.1143,3.8,8.4566,2.0854,1555,2.5996,35.2953,-118.1278,0.5
1.3486,36.9,3.657,0.8,199,1.189,40.4514,-116.1036,0.5
3.2352,24.1,6.6635,1.4436,160,1.7857,34.3694,-121.9225,1.9911
4.5209,43.8,7.0644,1.5765,276,2.8366,33.7127,-118.5967,1.6248
6.7806,4.8,10.7298,2.6178,166,1.0,40.8738,-119.5009,3.2466
5.9527,41.9,4.0154,0.9774,827,1.0,34.2419,-115.5906,2.6146
3.5589,2.9,8.3651,1.9558,279,2.6657,40.6504,-116.8351,1.4965
8.26,2.4,5.5347,1.101,172,2.8717,37.9927,-123.1142,4.4722
8.3155,24.5,3.0173,0.8,643,2.6866,40.322,-114.4329,3.1492
5.005,12.3,5.26,1.3814,674,1.0,33.1665,-120.7702,2.6435
7.9852,31.3,5.5049,1.0967,149,4.5524,41.6544,-114.4768,3.0911
5.2782,2.3,3.3822,0.8,376,1.5638,35.3477,-121.5052,2.746
3.1999,2.8,6.1243,1.1345,627,2.1818,33.057,-119.5761,1.2513
6.812,38.1,7.4156,1.6267,500,1.7382,39.7664,-118.7201,2.9005
4.7892,11.7,5.9764,1.2428,511,4.299,34.1953,-123.8323,2.4444
4.4853,34.5,4.4163,0.9905,1709,3.4214,35.8356,-116.9855,1.7794
10.8457,39.2,5.2031,1.0702,3704,2.5268,38.1492,-123.4005,5.0
1.0299,4.0,5.4909,1.2559,518,2.4563,33.1519,-122.7763,0.8482
1.9144,40.3,5.9346,1.5718,231,3.1796,34.4184,-121.4525,0.979
2.1985,14.7,7.7197,1.4104,551,1.7534,37.1462,-114.4122,1.032
3.604,20.9,6.0439,1.2233,777,3.3807,36.5081,-114.2823,1.0395
3.8468,5.4,2.6946,0.8,637,2.4514,37.7969,-119.3622,0.9098
1.8141,43.8,4.3754,0.9804,1084,3.5196,39.422,-118.9001,0.9934
2.4816,29.6,5.832,1.1847,3903,3.4857,35.8534,-122.2756,1.4247
2.6738,26.7,7.7482,2.0642,169,2.4064,36.3419,-120.1106,1.4736
15.0,50.4,8.0957,1.9497,443,1.0,35.0876,-114.1636,5.0
13.2109,18.1,9.0494,2.4136,2282,2.7532,35.7271,-116.1967,5.0
3.5007,46.4,5.7612,1.5355,438,1.5505,32.9848,-117.1773,1.4098
3.6033,37.7,7.0266,1.9834,1251,3.0786,38.0112,-121.5766,1.9148
2.249,48.4,2.5911,0.8,1102,2.7434,34.1414,-116.4879,0.5
1.4264,47.3,6.3598,1.6082,1789,2.412,39.3047,-114.3512,0.5
4.1782,51.5,3.3495,0.8,3074,1.7044,32.9008,-114.1265,1.7078
2.4628,7.7,5.3749,1.0124,868,4.1868,33.0688,-118.2022,0.9707
4.2592,41.6,11.5597,3.0126,165,2.5463,35.2045,-122.8123,2.1803
1.7158,42.0,6.1071,1.2419,380,5.3534,36.6648,-114.3773,0.5753
2.8372,33.9,3.7724,0.8534,3823,3.0349,39.0893,-118.8155,0.9925
4.8997,15.2,6.3156,1.1832,215,3.3516,39.0757,-124.0974,2.8494
5.583,50.2,4.4658,0.9993,990,3.0392,41.7471,-123.6443,2.6886
5.7574,11.4,3.5785,0.8405,100,3.3416,35.8406,-118.4388,2.5803
2.0293,26.5,9.7063,2.3737,226,4.0927,33.0638,-115.7294,0.8628
7.4843,27.6,7.6336,1.4383,1352,4.1042,40.682,-114.614,2.7036
2.7728,9.3,6.1911,1.5664,685,1.2334,39.4411,-114.5834,1.3089
6.5516,37.8,4.7164,0.9148,492,3.8555,33.1472,-118.4245,2.4818
4.4532,5.5,4.8784,1.2546,347,3.4971,33.2917,-114.1952,1.5938
1.9624,36.3,8.585,1.7935,135,3.0359,37.028,-122.9292,1.0317
3.7072,44.3,6.1132,1.3887,1158,4.7126,35.7456,-123.506,1.6933
5.5802,18.8,2.0,0.8,530,4.7528,38.1655,-124.1821,2.4301
6.4739,37.2,10.3419,2.7565,197,3.9046,34.582,-116.3716,2.6588
4.1182,9.0,5.8661,1.4438,681,2.4565,41.6137,-114.8757,1.6869
11.2354,44.1,6.1867,1.2292,1059,1.8075,37.3653,-115.6817,5.0
8.2031,49.6,7.6734,1.5477,566,3.7544,39.6318,-114.6338,3.2084
3.8421,8.8,6.4308,1.6446,730,4.3595,33.695,-118.7453,1.8247
7.0292,36.3,6.9938,1.5708,686,1.0,38.3608,-116.4881,3.1207
14.3002,26.8,4.6526,1.2595,378,4.0863,40.7192,-120.9645,5.0
14.5311,28.1,3.0404,0.8,695,2.7451,32.7184,-116.4509,5.0
2.1451,37.0,6.0605,1.1915,1198,1.191,37.6299,-116.593,1.2868
2.5704,25.9,8.3632,1.5818,1522,3.4694,34.8442,-119.9262,0.8938
10.9239,31.6,4.2044,0.8,1252,3.9094,37.0447,-124.0405,4.9195
2.3751,12.8,4.044,0.9684,388,2.6487,40.252,-121.7042,1.5357
2.0268,20.3,7.942,1.981,1107,1.9426,39.0557,-115.2056,0.5
3.3477,45.1,4.5855,0.8663,965,4.7121,39.6677,-118.3337,0.8018
5.7669,6.6,4.6789,1.2339,377,2.3314,34.511,-120.2465,3.2908
4.2146,31.5,4.7537,1.3137,459,4.1595,40.4089,-114.5523,1.7437
3.0333,10.4,5.37,1.3007,1146,1.4869,38.3329,-120.6524,1.7309
2.9906,44.2,2.3527,0.8,2001,3.416,33.1584,-121.0551,2.179
2.923,30.5,4.4213,0.9045,156,3.3875,40.6957,-116.4098,0.7137
2.644,21.6,5.9607,1.0889,2470,3.8734,33.0297,-120.7693,1.8248
15.0,13.7,5.9465,1.4094,1688,4.493,32.7733,-119.8146,5.0
5.3575,23.3,7.816,1.9291,780,2.1864,40.4206,-116.9142,2.7163
7.6298,49.8,9.1788,2.1565,549,3.5208,32.6237,-119.9837,2.9987
3.3419,27.0,8.525,1.6833,909,1.6334,33.3401,-121.116,1.6575
4.0085,24.9,7.3293,1.8656,398,1.6221,32.6611,-124.3384,1.7612
2.9208,39.1,5.2025,0.9642,577,2.4217,40.8626,-115.464,1.5993
0.913,20.3,4.2539,0.9401,204,3.4093,32.9246,-118.9696,0.5
1.9605,22.8,5.5358,1.0927,165,4.6769,36.0405,-115.561,0.7215
1.5123,18.2,6.6712,1.2942,4298,4.8589,34.5614,-118.0127,0.5
1.162,8.7,7.1439,1.6026,700,2.6451,35.7458,-122.393,1.0361
2.1876,37.4,6.7462,1.3539,783,3.3055,35.2606,-120.6868,0.7554
9.9242,45.5,5.2576,1.2431,649,3.943,40.9348,-120.1188,4.5653
4.3638,47.2,7.0737,1.3811,343,3.7654,39.8027,-116.7329,1.5754
9.7215,45.9,8.0217,1.5583,520,2.8305,40.9077,-118.7442,4.1933
5.735,24.0,7.2603,1.5673,715,3.0761,39.3404,-117.8167,2.9252
7.1673,15.5,5.436,1.381,568,2.8898,35.6383,-116.5927,3.2235
2.6103,33.5,3.8323,0.8,364,2.7916,34.2655,-121.6245,1.7811
6.1372,49.7,3.7849,0.8,976,2.6586,37.5329,-115.2391,2.384
6.9395,38.1,4.1376,0.873,773,2.8803,35.8883,-119.7406,2.5312
3.1709,26.2,6.0142,1.0999,911,2.5942,38.6124,-117.5582,1.1705
6.2697,36.1,6.5396,1.4514,1169,1.8646,32.8699,-122.2089,3.2235
6.2947,40.4,2.6709,0.8,580,3.8626,39.2733,-122.0496,3.0426
3.2229,47.9,4.492,1.0161,581,3.5163,35.3458,-116.7826,0.9953
2.2849,39.9,5.9866,1.6667,2178,4.8766,36.8913,-120.8207,0.5576
2.2023,23.1,3.7006,0.8048,313,3.3695,41.7968,-115.3024,1.0766
4.7204,15.0,6.3678,1.3177,149,2.583,34.548,-117.5202,1.951
5.4532,26.5,4.8851,1.3135,1037,2.3736,33.6177,-117.513,2.1859
2.7857,17.7,4.0532,1.0105,402,3.0474,34.4932,-120.5072,1.1436
4.5538,49.1,5.6064,1.1344,281,3.5529,35.8393,-115.022,1.6012
6.3112,26.9,6.2846,1.2354,1350,2.7553,37.5942,-114.5813,2.4291
6.4942,25.1,3.8029,0.8,592,1.5297,41.8121,-121.7916,2.9619
11.3717,18.8,5.0148,1.2517,242,2.261,40.7639,-119.0971,5.0
9.6426,33.6,6.4354,1.2417,3127,3.018,39.2921,-114.9772,3.9881
2.4577,27.5,3.9758,1.0342,183,3.7403,39.345,-123.4366,1.3486
12.3068,7.6,2.1845,0.8,621,1.5142,35.1959,-121.3754,5.0
3.259,45.3,2.4269,0.8,147,3.2651,41.3157,-114.4785,1.1701
8.389,19.3,4.6639,1.062,826,3.2211,37.6257,-119.4078,3.5956
4.6683,23.1,2.8632,0.8,398,2.5484,34.0439,-114.5089,2.0002
3.4998,11.5,4.8046,1.1819,1281,2.4131,41.5279,-120.5082,1.7852
1.5149,29.2,8.8299,2.2489,656,2.2637,37.312,-118.9613,0.7471
4.0433,36.8,2.7428,0.8,1960,3.1408,33.9774,-119.7317,1.2422
1.7583,45.9,4.9348,1.3228,472,4.1268,39.4847,-119.6993,0.5
8.0075,3.6,9.7646,2.4066,184,4.1978,34.721,-114.864,3.1558
11.1348,50.6,6.3163,1.6481,804,1.876,34.2828,-117.2063,4.7346
2.7783,36.9,4.7646,1.1508,543,2.813,35.0421,-114.5698,1.2228
5.3719,15.5,5.1862,1.0309,155,1.0,37.9936,-121.0399,3.2147
2.9002,11.4,6.3587,1.6995,286,3.1092,35.2796,-114.0641,1.4194
3.0738,16.1,8.8915,1.8823,369,3.5976,32.8877,-117.0695,1.1342
7.1327,45.7,4.4383,0.9505,2308,4.571,36.1812,-123.1212,3.496
4.3792,15.9,3.9848,0.8707,1171,1.2135,34.7267,-120.1641,2.2675
12.7278,24.6,2.7424,0.8,504,1.9119,37.3587,-121.889,5.0
3.3557,37.0,5.7062,1.182,969,3.1441,36.8658,-122.0277,2.0684
8.1629,45.5,2.6886,0.8,130,1.3816,33.2418,-114.7397,3.6564
4.7514,34.6,4.5724,1.1957,423,3.1722,34.8305,-114.4205,1.7409
7.2244,39.4,3.6826,0.8,917,3.623,35.1741,-124.3512,3.4372
3.4271,9.8,7.6482,2.1111,759,1.7187,37.105,-123.0506,2.1122
4.3504,45.7,4.4832,1.0042,432,3.1326,40.3111,-121.5826,2.4083
4.1816,15.1,6.2939,1.3915,645,1.7878,34.5767,-115.5988,1.5688
2.7138,7.5,2.2918,0.8,872,4.3754,34.0028,-118.0834,0.8944
6.6675,50.8,5.763,1.5663,660,3.2066,32.5097,-118.563,2.6596
6.6204,11.3,3.0937,0.8476,1325,2.3599,38.2618,-118.2181,2.9252
6.3989,8.0,4.6487,1.3005,858,1.7619,35.5936,-114.5188,2.5949
11.2704,32.9,9.9224,2.1351,1001,3.3891,38.8665,-121.6042,4.9224
10.6932,17.3,7.3643,1.9324,2620,4.3579,39.0564,-123.2051,4.5698
3.5788,7.8,5.2432,1.0246,1289,2.2285,32.9247,-118.1179,1.6962
5.606,31.7,11.8979,2.2458,2678,2.5604,36.4749,-114.3269,2.5992
3.0828,39.7,3.6697,0.8984,389,2.2479,41.6958,-117.045,0.643
4.5449,41.5,7.8304,2.0451,186,4.5555,35.1139,-115.1328,1.7332
3.1272,8.9,2.4347,0.8,595,1.0914,37.5307,-115.09,1.2422
11.8466,29.4,5.0122,0.9523,555,4.2856,37.6092,-122.1978,5.0
5.5746,42.5,2.8044,0.8,2138,2.6228,34.9752,-117.3012,2.1773
3.9321,9.2,6.0146,1.6183,269,2.9284,39.9029,-115.4467,1.7707
9.1721,11.6,5.6119,1.0261,624,2.6594,32.535,-123.4359,4.6831
1.2185,1.1,4.8847,1.0856,920,3.2396,34.6545,-117.6595,0.5
1.3385,27.8,7.6841,1.8362,721,2.2702,38.129,-121.644,1.0227
7.2247,10.9,4.3658,0.8257,580,4.0584,41.2143,-115.8725,3.309
4.6473,37.9,6.1537,1.1492,886,4.099,32.5905,-122.1563,2.0076
5.2084,50.1,7.1411,1.5892,1577,2.0166,38.2082,-120.5791,3.0161
2.0222,11.6,2.5336,0.8,2272,3.6675,32.532,-117.3942,0.5
4.4196,34.1,4.0032,0.8965,683,2.6435,38.4168,-118.6638,1.1693
14.9111,11.8,5.6077,1.4238,346,3.0516,36.4102,-123.2403,5.0
7.3487,1.9,6.7603,1.517,2270,4.5252,36.6273,-122.1344,4.036
4.9621,39.7,8.3425,2.1073,281,2.326,41.6913,-115.1987,1.6457
3.4438,23.1,5.0682,1.0683,2786,3.9265,38.9813,-114.1178,0.8057
3.5369,49.3,4.8671,0.9696,1949,3.4571,34.3659,-117.2133,1.1369
1.2492,28.2,3.7548,0.8,2190,2.806,41.9747,-124.3975,0.7677
5.2309,9.0,6.16,1.188,1151,3.3674,34.9384,-116.6943,2.5411
7.4431,23.9,4.9058,1.3359,123,3.2484,39.0161,-117.7503,3.1335
1.7413,11.3,4.9519,1.2623,290,1.8416,38.9628,-120.1759,1.5439
3.0136,45.8,5.3122,1.1641,850,2.3933,40.5724,-122.1055,1.8024
2.2379,36.2,6.6033,1.6446,387,1.9547,36.2892,-122.7602,1.7006
2.5113,18.4,4.3725,1.2391,517,2.7234,39.1117,-123.6229,1.1653
4.6278,27.9,3.9557,0.8,1086,4.345,38.4464,-117.7877,1.7633
1.2832,35.1,6.3634,1.5095,581,3.581,36.646,-120.9586,0.7037
6.479,40.9,2.0,0.8,251,1.5674,41.2016,-119.0609,2.8923
7.045,5.1,4.2926,0.9502,1351,2.7266,34.8933,-118.9853,3.3264
3.8549,2.1,3.1974,0.8,1004,3.2336,34.6306,-118.1233,1.8082
1.0116,6.8,7.9065,1.6278,545,3.7441,38.4887,-118.2573,0.5
2.4649,21.1,4.6181,1.2097,1175,2.3492,34.3075,-119.0497,0.5717
9.3909,24.8,4.3786,0.9669,718,1.7626,40.385,-122.8713,4.8241
0.8464,8.0,5.4028,1.0187,1930,2.9437,35.7269,-124.216,0.7109
3.6382,22.0,4.3093,1.1942,751,3.569,36.5004,-118.4501,1.636
2.2078,23.5,4.6947,0.983,1918,3.2348,38.982,-120.0562,1.3236
7.2626,6.6,5.6942,1.1521,149,2.1153,40.9085,-120.1938,3.6117
2.989,47.7,4.6559,0.9486,960,4.7546,39.0547,-119.9843,1.4971
5.7109,31.6,4.6416,1.2214,484,2.9012,33.3949,-123.3078,2.9615
6.292,20.8,3.4797,0.8,335,3.1937,35.7116,-122.6177,3.5484
13.4871,26.9,3.1924,0.8,1680,2.338,39.6256,-117.5474,5.0
3.9679,17.0,5.6213,1.56,1355,4.1065,41.1236,-119.1053,1.282
5.616,44.6,6.1132,1.6673,134,3.5718,38.5214,-118.0985,2.4859
1.8385,30.3,2.6437,0.8,1179,3.3147,38.1635,-123.1419,1.5513
9.1545,26.2,7.0199,1.9609,1070,1.8483,36.1026,-115.9515,3.6567
2.8397,47.5,7.0281,1.3892,373,4.094,37.0415,-120.5873,1.3347
3.2013,43.7,7.4494,1.4239,341,3.7569,36.6062,-118.0627,0.9088
4.4223,42.5,6.0998,1.7296,186,4.0149,33.0242,-119.6106,1.7886
1.7546,12.5,6.7742,1.3231,508,3.037,32.7076,-119.5826,0.9135
5.1411,8.8,9.8701,1.8069,577,2.9251,38.3653,-116.3249,2.1189
8.0083,36.2,4.897,1.3753,1258,2.8179,37.3435,-123.3413,3.9935
5.3429,24.9,3.4086,0.8,825,5.279,34.8265,-123.7147,2.2131
1.7275,35.9,2.4319,0.8,285,2.4576,40.9811,-123.4389,0.9806
4.1608,39.8,9.0113,1.7689,805,1.8138,34.4627,-114.0493,2.0714
6.9952,16.1,9.0376,2.0036,543,2.6267,39.1547,-114.7649,3.1477
1.4524,15.5,3.6508,0.8,315,2.4669,39.9894,-117.1442,0.7289
2.3517,26.0,4.0454,0.8229,186,4.2598,40.4822,-119.8008,0.6822
7.5831,15.0,4.852,1.1878,1096,1.644,40.4755,-123.6068,3.5665
5.2701,35.0,7.9485,2.013,951,2.4387,40.0447,-115.8806,2.1777
5.7384,39.1,2.9254,0.8,1038,3.1905,36.8491,-122.5109,2.9499
13.6767,25.1,2.0,0.8,371,4.2683,38.4272,-121.6352,5.0
5.9366,37.9,9.835,2.3648,763,3.7131,40.6483,-115.6717,2.2446
6.6508,27.0,6.1247,1.5884,221,4.619,36.4927,-121.798,3.1618
15.0,37.4,6.4088,1.2347,302,3.3458,38.8731,-115.6319,5.0
3.9421,12.5,5.0898,1.0366,683,2.7964,34.0156,-116.2476,1.1329
2.7767,38.7,6.4316,1.5451,820,3.8556,37.8646,-115.7085,1.1835
5.7932,37.5,2.4716,0.8,181,1.6328,33.8399,-117.4199,2.832
5.8322,14.6,3.8182,1.0165,285,1.2901,38.7728,-120.8027,3.4378
3.2673,29.4,5.7103,1.533,497,3.9763,36.0799,-117.6417,1.2573
2.4123,44.6,2.0,0.8,1432,3.2106,34.6645,-115.7944,1.2259
15.0,13.7,4.895,1.3167,347,3.964,35.9271,-116.6311,5.0
5.4527,38.5,4.7717,0.8803,744,2.1476,39.1635,-115.4487,2.431
2.8882,49.7,4.8946,1.2061,809,4.2848,41.1263,-114.1729,0.9612
7.7645,45.2,4.3978,1.2383,545,3.6704,32.6072,-117.2535,3.2384
4.1976,21.5,3.5082,0.8,824,2.9689,34.0946,-114.7547,1.6494
3.8508,32.0,2.0,0.8,227,3.2073,39.2045,-121.6463,2.1168
6.28,51.6,5.7895,1.3831,394,3.3469,37.903,-114.2784,2.2258
2.0645,30.0,4.8998,1.3111,2095,2.1433,35.5322,-114.9416,0.8459
5.5377,6.9,2.7494,0.8,2217,2.615,38.6918,-124.0669,2.8534
14.1226,3.3,5.6251,1.3337,1305,3.3311,40.7383,-118.3003,5.0
5.9281,41.3,4.9101,0.9542,1604,2.5749,34.9508,-119.2188,3.0115
3.5761,22.6,4.578,0.9615,154,1.5306,37.1139,-115.9361,1.6539
3.306,13.6,2.0,0.8,311,3.2949,32.6973,-123.1734,2.2184
3.5036,18.7,6.8655,1.4469,519,3.836,41.487,-118.9598,1.5904
3.8483,39.6,3.0339,0.8,4594,4.0685,40.1156,-119.2367,0.8126
3.5727,24.7,5.6265,1.1499,518,3.5323,37.2984,-120.3468,1.8573
7.7662,45.3,3.8835,0.8776,1207,3.8183,41.924,-114.0821,3.2658
1.5842,38.5,4.7225,0.9683,900,3.9875,34.5921,-118.8348,0.5
7.5172,50.7,7.8046,1.6168,884,3.0797,39.5677,-120.1609,3.7802
3.5687,46.3,6.5632,1.8681,653,1.0,39.8103,-115.5078,1.4033
5.6191,14.0,7.7601,1.5846,255,4.1598,40.3931,-123.0399,2.5095
2.2792,34.6,6.1608,1.5309,100,2.1067,39.0084,-121.4806,0.9788
9.9461,2.0,6.2923,1.3728,1855,1.8691,34.3106,-121.5716,5.0
9.4629,51.5,2.0,0.8,406,1.8966,33.3677,-114.6961,3.0781
7.9706,14.3,4.865,1.3719,149,5.4846,34.2134,-115.2565,3.3621
1.8061,34.9,5.0502,1.4305,944,3.4405,40.654,-118.1298,0.8324
7.3704,44.3,7.9473,2.0824,930,1.9584,36.319,-121.1439,3.8475
5.714,9.2,4.4875,1.2677,1229,2.3166,37.6886,-119.5849,2.8068
1.7106,44.2,6.0297,1.6016,1624,2.9993,32.741,-118.503,0.5
4.4168,1.6,5.9515,1.2887,319,3.5424,37.1686,-118.8291,1.6253
5.5774,23.5,7.8154,1.8173,330,3.2793,36.3881,-121.8127,3.0743
6.2567,25.1,5.2325,0.9581,515,2.0714,37.5783,-123.1299,3.1499
4.9846,20.1,7.1556,1.3983,1283,3.3171,36.0651,-114.9698,1.9112
5.3374,30.9,2.0903,0.8,124,2.3888,33.2167,-117.7711,2.1304
10.85,47.7,2.272,0.8,737,4.0469,32.9176,-122.9765,4.8103
9.3523,17.7,2.0,0.8,1402,3.0563,41.5231,-114.1066,3.7915
0.8023,30.5,7.072,1.6741,1357,2.2407,38.2363,-120.1816,0.6879
3.7045,45.8,6.8473,1.5246,1172,3.689,38.6123,-116.8038,1.4585
4.0601,40.4,7.2937,1.507,1557,3.3832,41.1965,-122.6445,1.8115
1.5663,3.1,4.1453,0.8669,100,2.5251,37.7332,-114.706,0.5
4.7422,49.1,4.3729,1.0377,2418,3.7301,38.3478,-123.6683,2.1107
9.4807,3.4,5.2579,1.0708,866,3.6291,37.4689,-114.4639,4.1648
2.3351,31.0,8.3874,2.0563,1935,4.2018,34.1718,-116.8652,0.951
5.484,30.3,8.8877,1.7188,260,3.7101,35.4594,-122.1139,3.0834
2.587,41.1,7.0876,1.3056,164,2.7861,40.9012,-122.6005,1.6954
2.9947,8.6,6.162,1.5068,2777,1.3095,36.7167,-115.7104,1.4311
10.8747,10.1,8.1708,1.6118,317,3.1866,34.4394,-124.0808,5.0
3.2364,39.4,4.9883,0.973,519,3.3418,40.3664,-123.3001,2.0579
5.914,8.6,4.7181,1.0528,1014,3.0512,33.3294,-117.435,2.6221
1.4583,24.9,5.242,1.4262,1234,1.0,38.5755,-123.6876,0.8935
13.6999,38.3,3.5426,0.8,1576,3.6788,39.1512,-118.8169,5.0
6.434,34.2,5.15,1.1935,795,2.0879,35.3858,-118.4724,3.0333
4.0169,11.7,3.2652,0.8338,286,3.6857,34.0854,-124.3123,2.413
6.3302,16.5,7.55,1.5884,1171,4.7007,36.7588,-120.5398,3.498
1.9234,50.4,6.5874,1.5061,1186,2.7472,39.6728,-124.2004,1.0427
9.1113,23.9,8.3591,2.2745,156,3.4385,40.9236,-114.3477,3.7981
3.6899,3.3,2.2414,0.8,2069,3.0328,40.2457,-122.2391,1.8699
3.9652,12.2,9.3034,2.3321,100,3.5256,33.5405,-117.258,1.7953
3.3368,18.5,2.355,0.8,1522,3.1034,34.6164,-117.4255,1.1377
3.1633,52.0,3.1034,0.8,400,2.483,38.3614,-116.3916,0.9777
6.7992,16.4,4.2584,1.1416,1170,2.0951,39.2441,-120.9791,4.1606
5.2255,2.3,8.1154,1.63,1000,4.5905,32.583,-122.5638,2.9931
6.6263,27.2,5.9511,1.2407,646,3.4386,33.8545,-118.9297,2.9124
4.4581,5.3,5.0123,1.117,954,3.8305,33.3932,-117.2095,1.5331
6.0978,15.0,3.9147,0.8591,621,3.3991,35.7405,-116.5693,2.0811
3.4858,51.6,2.7481,0.8,1178,3.9758,38.9676,-123.9864,2.0245
15.0,36.9,7.7653,1.4591,3821,2.104,41.4603,-116.5971,5.0
1.7493,3.6,7.0973,1.9058,227,3.0832,33.3505,-123.3195,1.219
9.5502,23.9,8.2049,1.9363,100,3.5055,37.3079,-118.9912,3.8895
10.1833,9.8,6.2936,1.3882,477,4.2927,36.0384,-118.6682,4.1479
2.6878,7.3,2.0,0.8,452,5.6731,36.2841,-123.166,1.2567
15.0,30.9,3.0108,0.8,492,3.4075,33.1464,-114.378,5.0
8.1441,26.8,6.4297,1.5047,317,2.3389,35.239,-117.8008,3.1882
8.026,38.9,4.7606,0.9029,1337,1.8044,34.8983,-122.1491,4.1693
4.5577,46.5,4.3823,1.0296,220,2.0952,39.3238,-123.9656,2.4187
3.934,13.6,3.2935,0.8148,954,2.2259,38.5977,-116.3623,1.197
3.9525,48.1,7.3952,1.5668,1109,1.0,38.5449,-115.6662,1.6444
